Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Tipos de Ataques
443,118956085,36,33,26105,14461,4973,0,725.1389,1528.5364,1493,0,438.21213,632.3161,341.0166,0.580046,1749354.2,3713747.2,10000000,1,119000000,3398745.2,4649783.5,10000000,3,114000000,3559780.5,4783661.0,10000000,1,0,0,1160,1064,0.3026327,0.2774133,0,4973,579.5143,1181.5449,1396048.4,0,0,0,1,0,0,0,0,0,587.913,725.1389,438.21213,1160,36,26105,33,14461,29200,50680,10,32,317181.34,979476.5,3427437,34296,9595826.0,1444592.2,10000000,5008635,0
443,1557463,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,11.557257,3.852419,311492.6,172312.55,500318,185556,1371877,685938.5,91.216774,686003,685874,1371907,685953.5,258.09396,686136,685771,0,0,92,60,1.9262094,1.9262094,0,6,2.5714285,3.207135,10.285714,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,0
53559,28,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,71428.57,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,35714.285,35714.285,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,123,659,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
49157,65,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,123076.92,30769.23,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,15384.615,15384.615,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,85764793,8,7,1396,11595,346,0,174.5,183.35524,2907,0,1656.4286,1549.4519,151.47241,0.17489694,6126056.5,22700000.0,84900000,1,85800000,12300000.0,32000000.0,84900000,1,85800000,14300000.0,34600000.0,84900000,66,0,0,240,232,0.09327837,0.08161857,0,2907,812.3125,1252.5293,1568829.6,1,0,0,0,0,0,0,0,0,866.4667,174.5,1656.4286,240,8,1396,7,11595,0,235,5,20,10993.0,0.0,10993,10993,84900000.0,0.0,84900000,84900000,1
53,218,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1477064.2,18348.623,72.666664,123.2653,215,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,40,40,9174.312,9174.312,32,129,70.8,53.12909,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,40,2,64,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,136967,2,2,58,400,29,29,29.0,0.0,200,200,200.0,0.0,3343.871,29.204115,45655.668,79071.875,136960,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,64,40,14.602057,14.602057,29,200,97.4,93.66056,8772.3,0,0,0,0,0,0,0,0,1,121.75,29.0,200.0,64,2,58,2,400,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1444195,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2538.9192,8055.0063,6.2318454,180524.38,510235.22,1443292,3,750,375.0,388.90872,650,100,1444151,288830.2,645363.9,1443292,3,0,0,72,132,2.0772817,4.1545634,0,5840,1163.3,2138.329,4572451.5,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,255346,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,45557.793,31.330038,36478.0,96147.66,254520,3,556,278.0,353.5534,528,28,255331,63832.75,127125.086,254520,3,0,0,72,112,11.748764,19.581274,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,100518851,8,7,373,11595,361,0,46.625,127.055595,5792,0,1656.4286,1947.6382,119.06224,0.14922574,7179918.0,26800000.0,100000000,1,100000000,14300000.0,37900000.0,100000000,1,165566,27594.334,53965.395,135019,45,0,0,240,232,0.079587065,0.06963868,0,5792,748.0,1486.481,2209625.8,0,0,0,0,1,0,0,0,0,797.86664,46.625,1656.4286,240,8,373,7,11595,251,235,3,20,993.0,0.0,993,993,100000000.0,0.0,100000000,100000000,1
80,98642748,7,8,638,11595,310,0,91.14286,149.53197,5792,0,1449.375,2046.6735,124.01317,0.15206389,7045910.5,26300000.0,98300000,1,98500000,16400000.0,40100000.0,98300000,4,98600000,14100000.0,37100000.0,98300000,1,0,0,196,264,0.07096315,0.08110074,0,5792,764.9375,1569.6683,2463858.8,1,0,0,0,0,0,0,0,1,815.93335,91.14286,1449.375,196,7,638,8,11595,0,235,4,20,13975.0,0.0,13975,13975,98300000.0,0.0,98300000,98300000,1
80,2286945,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,13.117937,2.1863227,571736.25,1142142.2,2284949,1,2286945,571736.25,1142142.2,2284949,1,0,0.0,0.0,0,0,0,0,100,0,2.1863227,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,263872,3,6,26,11607,20,0,8.666667,10.263203,4380,0,1934.5,2177.345,44085.77,34.107445,32984.0,93029.11,263219,10,565,282.5,330.21887,516,49,263812,52762.4,117649.01,263219,10,0,0,72,132,11.369148,22.738297,0,4380,1163.3,1903.9626,3625073.8,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,47908,2,2,64,256,32,32,32.0,0.0,128,128,128.0,0.0,6679.4688,83.49336,15969.333,27654.5,47902,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,40,40,41.74668,41.74668,32,128,70.4,52.581364,2764.8,0,0,0,0,0,0,0,0,1,88.0,32.0,128.0,40,2,64,2,256,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98243049,8,7,321,11595,315,0,40.125,111.08611,5792,0,1656.4286,2118.2273,121.29102,0.15268256,7017360.5,26200000.0,98100000,1,98100000,14000000.0,37100000.0,98100000,1,149710,24951.666,55236.082,137284,8,0,0,252,232,0.081430696,0.07125186,0,5792,744.75,1578.0247,2490162.0,0,0,0,0,1,0,0,0,0,794.4,40.125,1656.4286,252,8,321,7,11595,251,235,2,20,1002.0,0.0,1002,1002,98100000.0,0.0,98100000,98100000,1
5355,99841,20,0,560,0,28,28,28.0,0.0,0,0,0.0,0.0,5608.918,200.31851,5254.7896,22888.63,99773,1,99841,5254.7896,22888.63,99773,1,0,0.0,0.0,0,0,0,0,400,0,200.31851,0.0,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29.4,28.0,0.0,400,20,560,0,0,-1,-1,19,20,0.0,0.0,0,0,0.0,0.0,0,0,0
21,154577,18,25,200,478,43,0,11.111111,12.189141,50,0,19.12,14.018797,4386.1636,278.17853,3680.4048,14190.594,78869,1,154514,9089.059,29933.48,122425,1,154441,6435.0415,18465.879,78869,1,0,0,384,524,116.44682,161.73169,0,50,15.409091,13.772771,189.68922,0,0,0,1,0,0,0,0,1,15.767442,11.111111,19.12,384,18,200,25,478,8192,229,16,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,92759,4,2,140,264,35,35,35.0,0.0,132,132,132.0,0.0,4355.3726,64.683754,18551.8,25670.113,51971,3,40785,13595.0,23464.959,40690,47,3,3.0,0.0,3,3,0,0,104,64,43.1225,21.56125,35,132,62.714287,47.331154,2240.238,0,0,0,0,0,0,0,0,0,73.166664,35.0,132.0,104,4,140,2,264,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,27587,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,421466.62,326.24063,3448.375,7991.376,22944,6,23035,11517.5,16279.72,23029,6,27502,5500.4,9919.0205,23002,14,0,0,72,132,108.74687,217.49374,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,72,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1294720,3,4,26,11607,20,0,8.666667,10.263203,11595,0,2901.75,5795.5005,8984.954,5.4065742,215786.67,528101.4,1293769,5,849,424.5,393.8585,703,146,1294673,431557.66,746697.06,1293769,5,0,0,72,92,2.3171034,3.089471,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,0,0,0,0,1,1661.8572,8.666667,2901.75,72,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,118760636,22,27,2161,5640,634,0,98.22727,153.66753,1430,0,208.88889,427.3581,65.686745,0.41259462,2474180.0,11880398.0,58915604,1,118760636,5655268.5,17699880.0,58997840,33,118511664,4558141.0,16025446.0,59029381,1,0,0,452,552,0.18524657,0.22734806,0,1430,156.02,332.5132,110565.04,0,0,0,1,0,0,0,0,1,159.20409,98.22727,208.88889,452,22,2161,27,5640,8192,391,21,20,402113.0,232386.4,566435,237791,58853492.0,87838.22,58915604,58791382,0
80,163071,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,71337.02,49.058384,23295.857,61003.902,161637,5,1177,588.5,764.38245,1129,48,163023,40755.75,80589.16,161637,5,0,0,72,112,18.396894,30.661491,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,66714611,6,7,321,11595,303,0,53.5,122.26488,5792,0,1656.4286,2120.7322,178.61154,0.19485986,5559551.0,19200000.0,66600000,0,66600000,13300000.0,29800000.0,66600000,0,66700000,11100000.0,27200000.0,66600000,46,0,0,164,232,0.089935325,0.104924545,0,5792,851.5714,1667.1218,2779295.2,1,0,0,0,0,0,0,0,1,917.0769,53.5,1656.4286,164,6,321,7,11595,0,235,3,20,7013.0,0.0,7013,7013,66600000.0,0.0,66600000,66600000,1
53,72848,1,1,51,188,51,51,51.0,0.0,188,188,188.0,0.0,3280.804,27.454426,72848.0,0.0,72848,72848,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,40,13.727213,13.727213,51,188,96.666664,79.096985,6256.3335,0,0,0,0,0,0,0,0,1,145.0,51.0,188.0,32,1,51,1,188,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3826,27,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,222222.22,74074.07,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,37037.035,37037.035,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1852301,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2538.9192,6280.297,4.8588214,231537.62,654508.7,1851364,3,667,333.5,405.17218,620,47,1852211,370442.2,827860.5,1851364,3,0,0,72,132,1.6196072,3.2392144,0,5840,1163.3,2138.329,4572451.5,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1759240,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,13.642255,2.273709,586413.3,1015695.94,1759238,1,1759240,586413.3,1015695.94,1759238,1,0,0.0,0.0,0,0,0,0,80,0,2.273709,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,30475,1,1,57,153,57,57,57.0,0.0,153,153,153.0,0.0,6890.894,65.62756,30475.0,0.0,30475,30475,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,32.81378,32.81378,57,153,89.0,55.425625,3072.0,0,0,0,0,0,0,0,0,1,133.5,57.0,153.0,20,1,57,1,153,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,258685,2,2,80,288,40,40,40.0,0.0,144,144,144.0,0.0,1422.5796,15.462822,86228.336,149344.92,258677,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,64,40,7.731411,7.731411,40,144,81.6,56.963146,3244.8,0,0,0,0,0,0,0,0,1,102.0,40.0,144.0,64,2,80,2,288,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,64742,3,4,443,872,437,0,147.66667,250.58798,860,0,218.0,428.00934,20311.39,108.12147,10790.333,11820.398,23681,3,41087,20543.5,4687.4106,23858,17229,41061,13687.0,23334.291,40630,3,0,0,72,92,46.337772,61.783695,0,860,164.375,319.49155,102074.836,0,0,0,1,0,0,0,0,1,187.85715,147.66667,218.0,72,3,443,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
8651,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.14,47619.047,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,23809.523,23809.523,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
443,32472,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,61.591526,32472.0,0.0,32472,32472,32472,32472.0,0.0,32472,32472,0,0.0,0.0,0,0,0,0,40,0,61.591526,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,2,0,0,0,584,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,321982,65,116,871,165385,389,0,13.4,59.858376,2896,0,1425.7328,385.9847,516351.84,562.14325,1788.789,7853.2124,63158,1,321982,5030.9688,13675.211,74825,1,287623,2501.0696,11157.378,94608,48,0,0,2092,3720,201.87463,360.2686,0,2896,913.4945,748.0916,559641.06,0,0,0,1,0,0,0,0,1,918.54144,13.4,1425.7328,2092,65,871,116,165385,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,85094517,9,5,331,11595,325,0,36.77778,108.10155,8688,0,2319.0,3774.2375,140.15004,0.16452295,6545732.0,23600000.0,84900000,0,85000000,10600000.0,30000000.0,84900000,0,144924,36231.0,63174.055,130483,188,0,0,284,168,0.10576475,0.05875819,0,8688,795.06665,2306.698,5320855.5,0,0,0,0,1,0,0,0,0,851.8571,36.77778,2319.0,284,9,331,5,11595,274,235,2,20,1995.0,0.0,1995,1995,84900000.0,0.0,84900000,84900000,1
8022,46,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,130434.78,43478.26,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,21739.13,21739.13,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,86847955,9,6,356,11595,350,0,39.555557,116.43358,5792,0,1932.5,2537.82,137.6083,0.17271563,6203425.5,22900000.0,85800000,3,86800000,10900000.0,30300000.0,85800000,3,2360,472.0,867.0254,2015,11,0,0,292,200,0.10362938,0.06908625,0,5792,746.9375,1747.4911,3053725.2,0,0,0,0,1,0,0,0,0,796.73334,39.555557,1932.5,292,9,356,6,11595,274,235,2,20,1983.0,0.0,1983,1983,85800000.0,0.0,85800000,85800000,1
3880,75,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,80000.0,26666.666,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,13333.333,13333.333,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1456443,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,20.59813,3.4330213,364110.75,726856.1,1454394,1,1456443,364110.75,726856.1,1454394,1,0,0.0,0.0,0,0,0,0,100,0,3.4330213,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,98252776,8,6,362,11595,362,0,45.25,127.98633,5803,0,1932.5,2183.9275,121.696304,0.14248961,7557906.0,27200000.0,98200000,1,98200000,14000000.0,37100000.0,98200000,1,30451,6090.2,11329.881,26128,49,0,0,264,200,0.081422634,0.061066978,0,5803,797.13336,1622.4927,2632482.5,0,0,0,0,1,0,0,0,0,854.0714,45.25,1932.5,264,8,362,6,11595,274,235,1,32,1011.0,0.0,1011,1011,98200000.0,0.0,98200000,98200000,1
80,8671683,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.459536,0.57658935,2167920.8,4334633.0,8669870,384,8671683,2167920.8,4334633.0,8669870,384,0,0.0,0.0,0,0,0,0,100,0,0.57658935,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,1813.0,0.0,1813,1813,8669870.0,0.0,8669870,8669870,1
443,77,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,77922.08,25974.025,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,12987.013,12987.013,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,98349767,5,7,360,11595,348,0,72.0,154.31786,4344,0,1656.4286,1760.5973,121.555954,0.12201351,8940888.0,29600000.0,98300000,3,98300000,24600000.0,49100000.0,98300000,5,98300000,16400000.0,40100000.0,98300000,46,0,0,144,232,0.050838962,0.07117455,0,4344,920.0769,1497.7949,2243389.8,1,0,0,0,0,0,0,0,1,996.75,72.0,1656.4286,144,5,360,7,11595,0,235,2,20,13002.0,0.0,13002,13002,98300000.0,0.0,98300000,98300000,1
80,115608045,16,15,1723,3332,1639,0,107.6875,408.35275,1866,0,222.13333,590.0026,43.72533,0.26814744,3853601.5,4845470.0,10000000,59,116000000,7707203.0,4168889.8,10100000,139,110000000,7891106.0,4269481.0,10100000,230,0,0,332,444,0.13839868,0.12974876,0,1866,157.96875,491.93118,241996.3,0,0,0,1,0,0,0,0,0,163.06451,107.6875,222.13333,332,16,1723,15,3332,8192,1015,15,20,41366.637,11871.619,77160,37657,10000000.0,4160.389,10000000,9999221,0
