Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Tipos de Ataques
80,100927655,6,7,348,11595,330,0,58.0,133.28465,5792,0,1656.4286,2120.7322,118.33228,0.12880513,8410638.0,29100000.0,101000000,2,101000000,20200000.0,45100000.0,101000000,2,101000000,16800000.0,41200000.0,101000000,46,0,0,164,232,0.05944852,0.06935661,0,5792,853.5,1666.454,2777068.8,1,0,0,0,0,0,0,0,1,919.1539,58.0,1656.4286,164,6,348,7,11595,0,235,3,20,11990.0,0.0,11990,11990,101000000.0,0.0,101000000,101000000,1
80,7042871,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.4077013,0.5679502,2347623.8,4065750.5,7042348,217,7042871,2347623.8,4065750.5,7042348,217,0,0.0,0.0,0,0,0,0,80,0,0.5679502,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,523.0,0.0,523,523,7042348.0,0.0,7042348,7042348,1
80,29012,3,5,26,11601,20,0,8.666667,10.263203,7300,0,2320.2,3022.508,400765.2,275.74796,4144.5713,8996.772,24305,33,24401,12200.5,17165.018,24338,63,28979,7244.75,11589.609,24449,196,0,0,72,112,103.40549,172.34248,0,7300,1291.8889,2460.653,6054813.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,72,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,6029904,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.9801629,0.6633605,2009968.0,3481365.0,6029902,1,6029904,2009968.0,3481365.0,6029902,1,0,0.0,0.0,0,0,0,0,80,0,0.6633605,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,6029902.0,0.0,6029902,6029902,1
443,27599,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,108.69959,13799.5,19511.197,27596,3,27599,13799.5,19511.197,27596,3,0,0.0,0.0,0,0,0,0,96,0,108.69959,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,3,0,0,0,33300,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
58449,45,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,266666.66,44444.445,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,22222.223,22222.223,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,23,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
54819,23777,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,757.0341,210.28725,5944.25,11741.33,23556,14,23618,23618.0,0.0,23618,23618,23763,11881.5,16735.096,23715,48,0,0,76,60,84.1149,126.17235,0,6,3.0,3.2863352,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,76,2,0,3,18,1029,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
56568,21062,2,1,280,6,274,6,140.0,189.50462,6,6,6.0,0.0,13578.957,142.43661,10531.0,14809.645,21003,59,21062,21062.0,0.0,21062,21062,0,0.0,0.0,0,0,1,0,40,20,94.95774,47.47887,6,274,140.0,154.72987,23941.334,0,1,0,0,1,0,0,0,0,186.66667,140.0,6.0,40,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,9813270,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.445668,0.40761134,3271090.0,5661363.0,9808268,3,9813270,3271090.0,5661363.0,9808268,3,0,0.0,0.0,0,0,0,0,80,0,0.40761134,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,5002.0,0.0,5002,5002,9808268.0,0.0,9808268,9808268,1
443,60833525,18,16,1549,7909,1240,0,86.05556,292.4204,1448,0,494.3125,657.22577,155.47348,0.5589023,1843440.1,3912538.5,10000000,7,60800000,3578442.8,4933581.0,10100000,186,60800000,4052133.8,5089083.5,10100000,48,0,0,584,520,0.29588947,0.26301286,0,1448,270.22858,526.3595,277054.3,0,0,0,1,0,0,0,0,0,278.17648,86.05556,494.3125,584,18,1549,16,7909,29200,128,3,32,88798.5,92603.266,277824,50860,10000000.0,27714.55,10000000,9959992,0
4704,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,40,0,666666.7,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,2,12,0,0,232,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,164,2,2,76,206,38,38,38.0,0.0,103,103,103.0,0.0,1719512.2,24390.244,54.666668,88.62468,157,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,40,40,12195.122,12195.122,38,103,64.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,80.0,38.0,103.0,40,2,76,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,117281732,41,48,1534,60149,331,0,37.414635,97.73817,4380,0,1253.1041,1078.9604,525.93866,0.7588565,1332747.0,3335182.8,10000000,2,117000000,2932043.2,4523950.5,10100000,48,113000000,2403411.8,4310357.5,10100000,2,0,0,852,972,0.34958556,0.4092709,0,4380,685.36664,995.79065,991599.0,0,0,0,1,0,0,0,0,1,693.06744,37.414635,1253.1041,852,41,1534,48,60149,29200,65535,39,20,251093.36,546961.06,1900243,85963,10000000.0,20169.088,10000000,9959990,0
427,57,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,105263.16,35087.72,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,17543.86,17543.86,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,10336393,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.3218932,0.3869822,3445464.2,5966628.0,10300000,213,10300000,3445464.2,5966628.0,10300000,213,0,0.0,0.0,0,0,0,0,80,0,0.3869822,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,1260.0,0.0,1260,1260,10300000.0,0.0,10300000,10300000,1
80,48697,5,3,320,347,320,0,64.0,143.10835,347,0,115.666664,200.34055,13696.942,164.28117,6956.7144,11337.455,23567,42,48697,12174.25,13575.519,24225,341,24590,12295.0,16468.518,23940,650,0,0,172,104,102.67573,61.60544,0,347,74.111115,147.21451,21672.111,0,0,0,1,0,0,0,0,0,83.375,64.0,115.666664,172,5,320,3,347,65535,285,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,83586086,9,5,415,11595,415,0,46.11111,138.33333,7240,0,2319.0,3331.6382,143.6842,0.16749199,6429699.0,23100000.0,83400000,1,83500000,10400000.0,29500000.0,83400000,1,146408,36602.0,65263.77,134135,85,0,0,296,168,0.10767342,0.05981857,0,7240,800.6667,2101.7727,4417448.0,0,0,0,0,1,0,0,0,0,857.8571,46.11111,2319.0,296,9,415,5,11595,251,235,1,32,1011.0,0.0,1011,1011,83400000.0,0.0,83400000,83400000,1
80,85374385,8,5,312,11595,306,0,39.0,107.90472,5792,0,2319.0,3170.4038,139.46806,0.1522705,7114532.0,24600000.0,85200000,0,85200000,12200000.0,32200000.0,85200000,0,151731,37932.75,66684.445,137476,86,0,0,252,168,0.093704924,0.058565576,0,5792,850.5,2095.0752,4389340.0,0,0,0,0,1,0,0,0,0,915.9231,39.0,2319.0,252,8,312,5,11595,274,235,2,20,4996.0,0.0,4996,4996,85200000.0,0.0,85200000,85200000,1
80,84712217,6,8,394,11595,376,0,65.666664,152.06007,5792,0,1449.375,1895.881,141.52621,0.16526543,6516324.5,23400000.0,84600000,4,84600000,16900000.0,37800000.0,84600000,4,84700000,12100000.0,32000000.0,84600000,13,0,0,164,264,0.070828035,0.09443738,0,5792,799.6667,1523.9885,2322541.0,1,0,0,0,0,0,0,0,1,856.7857,65.666664,1449.375,164,6,394,8,11595,0,235,3,20,9986.0,0.0,9986,9986,84600000.0,0.0,84600000,84600000,1
5960,69,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,86956.52,28985.508,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,14492.754,14492.754,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
6007,64,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,125000.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,15625.0,15625.0,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
7528,38,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,315789.47,52631.58,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,26315.79,26315.79,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,61241,2,2,90,196,45,45,45.0,0.0,98,98,98.0,0.0,4670.0737,65.31572,20413.666,35353.18,61236,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,64,64,32.65786,32.65786,45,98,66.2,29.029295,842.7,0,0,0,0,0,0,0,0,1,82.75,45.0,98.0,64,2,90,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,244659,24,27,846,35237,237,0,35.25,70.81467,2920,0,1305.0741,994.57825,147482.83,208.4534,4893.18,10235.255,50037,2,244659,10637.348,13472.125,50108,3,219269,8433.423,21858.713,104214,2,0,0,492,552,98.09572,110.35768,0,2920,693.9039,958.0695,917897.1,0,0,0,1,0,0,0,0,1,707.5098,35.25,1305.0741,492,24,846,27,35237,8192,64,7,20,0.0,0.0,0,0,0.0,0.0,0,0,0
10566,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.78,44444.445,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,22222.223,22222.223,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,81438,4,2,152,172,38,38,38.0,0.0,86,86,86.0,0.0,3978.4868,73.67568,16287.6,34379.33,77729,2,77922,25974.0,44821.246,77729,2,2,2.0,0.0,2,2,0,0,104,40,49.11712,24.55856,38,86,51.714287,23.421602,548.5714,0,0,0,0,0,0,0,0,0,60.333332,38.0,86.0,104,4,152,2,172,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,60977597,18,16,1277,6103,484,0,70.94444,158.31557,1448,0,381.4375,568.8457,121.02805,0.55758184,1847806.0,3909587.8,10000000,1,61000000,3586917.5,4925779.5,10100000,150,60900000,4061744.0,5079500.0,10100000,193,0,0,584,520,0.2951904,0.26239145,0,1448,210.85715,425.0346,180654.42,0,0,0,1,0,0,0,0,0,217.05882,70.94444,381.4375,584,18,1277,16,6103,29200,83,4,32,101380.0,123378.86,353226,50879,10000000.0,27722.672,10000000,9960001,0
2492,57,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,140350.88,35087.72,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,17543.86,17543.86,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,32222,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62.069393,32222.0,0.0,32222,32222,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,31.034697,31.034697,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,1042,211,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,116544326,23,18,690,7650,310,0,30.0,79.07821,2896,0,425.0,923.4897,71.56075,0.3517975,2913608.2,4501515.5,10000000,36,117000000,5297469.5,4971243.0,10100000,50,111000000,6553311.0,4877439.5,10100000,192,0,0,744,584,0.1973498,0.15444767,0,2896,198.57143,629.5876,396380.53,0,0,0,1,0,0,0,0,0,203.41463,30.0,425.0,744,23,690,18,7650,29200,126,4,32,105637.086,258627.02,926888,30791,9606385.0,1419096.5,10000000,5100187,0
443,10162568,10,10,2237,6882,1882,0,223.7,586.406,1689,2,688.2,698.23425,897.31256,1.9680065,534872.0,2235069.0,9762599,48,10162568,1129174.2,3238347.5,9762599,189,10130356,1125595.1,3241826.2,9768214,48,0,0,212,204,0.98400325,0.98400325,0,1882,434.2381,661.79376,437971.0,0,0,0,1,0,0,0,0,1,455.95,223.7,688.2,212,10,2237,10,6882,8192,35040,9,20,394255.0,0.0,394255,394255,9762599.0,0.0,9762599,9762599,0
80,5103796,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7837304,1701265.4,2945905.5,5102904,125,5103796,2551898.0,3607667.2,5102904,892,0,0.0,0.0,0,0,0,0,104,40,0.58779776,0.1959326,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,8010329,2,0,74,0,37,37,37.0,0.0,0,0,0.0,0.0,9.238072,0.24967763,8010329.0,0.0,8010329,8010329,8010329,8010329.0,0.0,8010329,8010329,0,0.0,0.0,0,0,1,0,64,0,0.24967763,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,64,2,74,0,0,33304,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,100682606,6,7,304,11595,292,0,50.666668,118.265236,5792,0,1656.4286,2120.7322,118.18327,0.12911862,8390217.0,28700000.0,99500000,4,101000000,20100000.0,44400000.0,99500000,4,101000000,16800000.0,41000000.0,101000000,14,0,0,184,232,0.05959321,0.06952541,0,5792,850.3571,1667.6375,2781014.8,1,0,0,0,0,0,0,0,1,915.7692,50.666668,1656.4286,184,6,304,7,11595,0,235,2,20,17007.0,0.0,17007,17007,99500000.0,0.0,99500000,99500000,1
53,77802,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,1311.0203,25.70628,77802.0,0.0,77802,77802,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,12.85314,12.85314,43,59,48.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,32,1,43,1,59,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,85211307,8,7,395,11595,395,0,49.375,139.6536,4344,0,1656.4286,1547.7377,140.70903,0.17603298,6086522.0,22700000.0,85100000,2,85100000,12200000.0,32100000.0,85100000,2,153672,25612.0,55480.043,138204,15,0,0,264,232,0.09388425,0.08214872,0,4344,749.375,1284.53,1650017.4,0,0,0,0,1,0,0,0,0,799.3333,49.375,1656.4286,264,8,395,7,11595,274,235,1,32,1044.0,0.0,1044,1044,85100000.0,0.0,85100000,85100000,1
53611,220,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9090.909,220.0,0.0,220,220,220,220.0,0.0,220,220,0,0.0,0.0,0,0,0,0,40,0,9090.909,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,2,0,0,0,360,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,149457,3,6,357,11595,357,0,119.0,206.11404,5792,0,1932.5,2181.0083,79969.49,60.21799,18682.125,47655.586,136105,3,12998,6499.0,9186.731,12995,3,149304,29860.8,59650.9,136105,45,0,0,104,200,20.072662,40.145325,0,5792,1195.2,1886.6119,3559304.5,0,0,0,1,0,0,0,0,2,1328.0,119.0,1932.5,104,3,357,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,89373339,2,3,12,6,6,6,6.0,0.0,6,0,2.0,3.4641016,0.20140235,0.055945095,22343334.0,25774064.0,45006850,23645,45030535,45030536.0,0.0,45030535,45030535,89349654,44674828.0,502990.5,45030495,44319159,0,0,40,84,0.022378039,0.033567056,0,6,4.0,3.0983868,9.6,0,0,0,0,1,0,0,0,1,4.8,6.0,2.0,40,2,12,3,6,256,292,1,20,23685.0,0.0,23685,23685,45006850.0,0.0,45006850,45006850,0
443,2737474,8,7,1166,436,965,0,145.75,334.7258,261,0,62.285713,101.14134,585.21106,5.479504,195533.86,678086.75,2550279,4,187191,26741.572,26087.785,53186,4,2685083,447513.84,1030694.8,2550342,4,0,0,268,232,2.9224021,2.557102,0,965,100.125,242.53766,58824.516,0,0,0,1,0,0,0,0,0,106.8,145.75,62.285713,268,8,1166,7,436,65535,69,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98462666,5,7,365,11595,353,0,73.0,156.55351,5792,0,1656.4286,2120.7322,121.46736,0.1218736,8951151.0,29700000.0,98400000,2,98400000,24600000.0,49200000.0,98400000,191,98500000,16400000.0,40200000.0,98400000,46,0,0,144,232,0.05078067,0.07109293,0,5792,920.46155,1715.1724,2941816.2,1,0,0,0,0,0,0,0,1,997.1667,73.0,1656.4286,144,5,365,7,11595,0,235,2,20,12998.0,0.0,12998,12998,98400000.0,0.0,98400000,98400000,1
36647,67,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44776.12,33.5,41.7193,63,4,67,33.5,41.7193,63,4,0,0.0,0.0,0,0,0,0,96,0,44776.12,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,3,0,0,0,395,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
