Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Tipos de Ataques
53,122776,2,2,68,166,34,34,34.0,0.0,83,83,83.0,0.0,1905.9099,32.57966,40925.332,70878.695,122769,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,64,64,16.28983,16.28983,34,83,53.6,26.838406,720.3,0,0,0,0,0,0,0,0,1,67.0,34.0,83.0,64,2,68,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1831307,3,4,26,11601,20,0,8.666667,10.263203,7215,0,2900.25,3540.003,6349.0176,3.8224065,305217.84,741919.25,1819626,21,11500,5750.0,8036.9756,11433,67,1831263,610421.0,1047217.56,1819626,160,0,0,72,92,1.6381743,2.1842322,0,7215,1453.375,2786.2598,7763243.5,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,72,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,83236080,2,2,105,229,57,48,52.5,6.363961,153,76,114.5,54.447224,4.012683,0.048056085,27745360.0,48002840.0,83174267,30594,83205486,83205490.0,0.0,83205486,83205486,83204861,83204860.0,0.0,83204861,83204861,0,0,64,52,0.024028042,0.024028042,48,153,78.2,43.043003,1852.7,0,0,0,0,0,0,0,0,1,97.75,52.5,114.5,64,2,105,2,229,-1,-1,1,32,31219.0,0.0,31219,31219,83174264.0,0.0,83174267,83174267,BENIGN
80,98228759,5,7,387,11595,375,0,77.4,166.3905,5792,0,1656.4286,2425.838,121.98057,0.12216382,8929887.0,29600000.0,98200000,1,98200000,24600000.0,49100000.0,98200000,5,98200000,16400000.0,40100000.0,98200000,46,0,0,144,232,0.05090159,0.071262226,0,5792,922.1539,1906.1387,3633364.8,1,0,0,0,0,0,0,0,1,999.0,77.4,1656.4286,144,5,387,7,11595,0,235,2,20,14005.0,0.0,14005,14005,98200000.0,0.0,98200000,98200000,DoS
80,11826245,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.0293846,0.3382308,3942081.8,6819235.5,11800000,991,11800000,3942081.8,6819235.5,11800000,991,0,0.0,0.0,0,0,0,0,80,0,0.3382308,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,9990.0,0.0,9990,9990,11800000.0,0.0,11800000,11800000,DDoS
80,29816,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,390159.66,268.31232,4259.4287,10872.917,28914,4,670,335.0,335.1686,572,98,29755,7438.75,14319.985,28914,4,0,0,72,112,100.61712,167.69519,0,7215,1292.5555,2650.5857,7025604.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,930,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4301.075,310.0,220.51758,558,136,930,465.0,323.85492,694,236,0,0.0,0.0,0,0,0,0,104,40,3225.8064,1075.2688,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
53,160,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1175000.0,25000.0,53.333332,52.785732,109,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,64,64,12500.0,12500.0,39,55,45.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,117736,3,6,26,11607,20,0,8.666667,10.263203,5755,0,1934.5,2354.5342,98805.805,76.44221,14717.0,38150.492,108894,62,8334,4167.0,5458.8643,8027,307,117637,23527.4,47851.664,108894,64,0,0,72,132,25.480736,50.96147,0,5755,1163.3,2017.7178,4071185.0,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1773844,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,6558.0737,4.5099792,253406.28,669022.3,1770605,79,2745,1372.5,1663.8223,2549,196,1773765,443441.25,884776.7,1770605,173,0,0,72,112,1.6912423,2.8187373,0,7215,1292.5555,2650.5857,7025604.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5180366,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7721462,1726788.6,2990280.2,5179667,131,5180366,2590183.0,3662083.5,5179667,699,0,0.0,0.0,0,0,0,0,104,40,0.57910967,0.19303656,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
53099,63,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,190476.19,31746.031,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,15873.016,15873.016,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,86510728,10,6,330,11595,330,0,33.0,104.35516,5792,0,1932.5,2537.82,137.84418,0.18494816,5767382.0,22100000.0,85500000,1,86500000,9612224.0,28500000.0,85500000,1,2585,517.0,789.76196,1908,48,0,0,336,200,0.1155926,0.06935556,0,5792,701.4706,1702.0917,2897116.0,0,0,0,0,1,0,0,0,0,745.3125,33.0,1932.5,336,10,330,6,11595,251,235,1,32,2014.0,0.0,2014,2014,85500000.0,0.0,85500000,85500000,DoS
80,15293,3,5,26,11601,20,0,8.666667,10.263203,4380,0,2320.2,2207.3413,760282.5,523.1152,2184.7144,3631.9448,9743,93,10220,5110.0,6716.1,9859,361,15177,3794.25,4614.18,10197,158,0,0,72,112,196.16818,326.94696,0,4380,1291.8889,1980.7102,3923213.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,72,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
10435,2001,4,0,31,0,31,0,7.75,15.5,0,0,0.0,0.0,15492.254,1999.0005,667.0,1150.9487,1996,1,2001,667.0,1150.9487,1996,1,0,0.0,0.0,0,0,0,0,80,0,1999.0005,0.0,0,31,6.2,13.863622,192.2,0,0,0,0,1,0,0,0,0,7.75,7.75,0.0,80,4,31,0,0,237,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,8455781,9,15,106,188,23,0,11.777778,9.497076,34,0,12.533334,14.54975,34.76911,2.838295,367642.66,956695.8,2965818,3,5448786,681098.25,1264118.2,2927585,3,8455654,603975.3,1181189.8,2965818,3,0,0,296,488,1.0643606,1.7739344,0,34,11.76,12.636851,159.69,0,0,0,1,0,0,0,0,1,12.25,11.777778,12.533334,296,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
21,8675374,9,15,111,188,26,0,12.333333,10.148891,34,0,12.533334,14.54975,34.465374,2.7664514,377190.2,988733.25,3582736,3,5049988,631248.5,1145030.6,2682257,214,8675287,619663.4,1221724.9,3582736,3,0,0,296,488,1.0374192,1.729032,0,34,11.96,12.80781,164.04,0,0,0,1,0,0,0,0,1,12.458333,12.333333,12.533334,296,9,111,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
80,98287836,7,6,325,11595,319,0,46.42857,120.2135,5792,0,1932.5,2181.0083,121.27645,0.13226458,8190653.0,28400000.0,98300000,1,98300000,16400000.0,40100000.0,98300000,1,28526,5705.2,7990.2876,17238,45,0,0,220,200,0.07121939,0.061045192,0,5792,851.4286,1667.4275,2780314.5,0,0,0,0,1,0,0,0,0,916.9231,46.42857,1932.5,220,7,325,6,11595,251,235,2,20,2014.0,0.0,2014,2014,98300000.0,0.0,98300000,98300000,DoS
80,3399916,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.058998,1.1764996,1133305.4,1962077.4,3398917,3,3399916,1133305.4,1962077.4,3398917,3,0,0.0,0.0,0,0,0,0,80,0,1.1764996,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
9593,62,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,129032.26,32258.064,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,16129.032,16129.032,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
8080,220688,5,4,216,145,198,0,43.2,86.57482,129,0,36.25,61.96975,1635.7935,40.781555,27586.0,77282.766,218850,11,220688,55172.0,109474.96,219384,85,219420,73140.0,126188.86,218850,11,0,0,112,92,22.65642,18.125135,0,198,36.1,69.16719,4784.1,0,0,0,1,0,0,0,0,0,40.11111,43.2,36.25,112,5,216,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
21,247,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,56680.16,12145.749,123.5,44.547726,155,92,247,247.0,0.0,247,247,0,0.0,0.0,0,0,1,0,64,20,8097.166,4048.583,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
21,9284896,9,15,108,188,27,0,12.0,9.912114,34,0,12.533334,14.54975,31.879732,2.5848432,403691.12,1051926.6,3380630,3,6446341,805792.6,1494201.9,3423611,3,9284767,663197.6,1298959.1,3380630,3,0,0,296,488,0.9693162,1.615527,0,34,11.84,12.743234,162.39,0,0,0,1,0,0,0,0,1,12.333333,12.0,12.533334,296,9,108,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
80,822380,3,5,26,11601,20,0,8.666667,10.263203,4380,0,2320.2,2207.3413,14138.233,9.727863,117482.86,308460.56,816998,122,4338,2169.0,2894.8953,4216,122,822250,205562.5,407627.8,816998,189,0,0,72,112,3.6479487,6.0799146,0,4380,1291.8889,1980.7102,3923213.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,72,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,99943726,7,7,317,11595,317,0,45.285713,119.814735,5792,0,1656.4286,2118.2273,119.18707,0.14007883,7687979.0,27700000.0,99800000,1,99800000,16600000.0,40700000.0,99800000,1,136444,22740.666,49444.555,123112,2,0,0,232,232,0.070039414,0.070039414,0,5792,794.13336,1620.5903,2626313.0,0,0,0,0,1,0,0,0,1,850.8571,45.285713,1656.4286,232,7,317,7,11595,251,235,1,32,9.0,0.0,9,9,99800000.0,0.0,99800000,99800000,DoS
443,117701158,17,14,606,5803,187,0,35.64706,61.991875,1448,0,414.5,610.27216,54.45146,0.2633789,3923372.0,14900000.0,58900000,1,118000000,7356322.5,20000000.0,58900000,2,118000000,9051072.0,22000000.0,59000000,1,0,0,552,456,0.14443359,0.1189453,0,1448,200.28125,441.64096,195046.72,0,0,0,1,0,0,0,0,0,206.74193,35.64706,414.5,552,17,606,14,5803,29200,65,6,32,250062.5,240783.3,420322,79803,58600000.0,473659.0,58900000,58200000,BENIGN
80,4064952,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.380161,1.2300268,1016238.0,2031127.4,4062929,1,4064952,1016238.0,2031127.4,4062929,1,0,0.0,0.0,0,0,0,0,100,0,1.2300268,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
3659,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.64,45454.547,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,22727.273,22727.273,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
21,223,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,62780.27,13452.915,111.5,79.90307,168,55,223,223.0,0.0,223,223,0,0.0,0.0,0,0,1,0,64,20,8968.61,4484.305,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
80,10612737,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.826792,0.471132,2653184.2,5305688.0,10600000,4,10600000,2653184.2,5305688.0,10600000,4,0,0.0,0.0,0,0,0,0,100,0,0.471132,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,1021.0,0.0,1021,1021,10600000.0,0.0,10600000,10600000,DDoS
8081,65,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,123076.92,30769.23,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,15384.615,15384.615,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
80,2024982,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.814946,2.4691577,506245.5,1011140.8,2022956,1,2024982,506245.5,1011140.8,2022956,1,0,0.0,0.0,0,0,0,0,100,0,2.4691577,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
1033,28,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,285714.28,71428.57,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,35714.285,35714.285,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
4005,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.39,37735.848,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,18867.924,18867.924,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
80,10589070,7,5,392,11632,392,0,56.0,148.16208,7288,0,2326.4,3351.2905,1135.5105,1.133244,962642.75,2144700.2,5586544,50,5590930,931821.7,2281567.5,5589052,219,10600000,2647254.0,3065458.2,5586544,152,0,0,232,168,0.661059,0.472185,0,7288,924.9231,2254.9514,5084805.5,0,0,0,1,0,0,0,0,0,1002.0,56.0,2326.4,232,7,392,5,11632,29200,235,1,32,1030.0,0.0,1030,1030,5586544.0,0.0,5586544,5586544,DoS
80,4122892,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.8211565,0.9701928,1374297.4,2379486.8,4121892,3,4122892,1374297.4,2379486.8,4121892,3,0,0.0,0.0,0,0,0,0,80,0,0.9701928,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
21,8563242,9,15,105,188,25,0,11.666667,9.433981,34,0,12.533334,14.54975,34.216015,2.802677,372314.88,939930.6,3000034,3,6042287,755285.9,1330968.5,3041724,12,8563155,611653.94,1156498.5,3000034,3,0,0,296,488,1.0510038,1.751673,0,34,11.72,12.621146,159.29333,0,0,0,1,0,0,0,0,1,12.208333,11.666667,12.533334,296,9,105,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
2910,25,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,320000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,40000.0,40000.0,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
8080,66218,4,3,207,134,195,0,51.75,95.54188,128,0,44.666668,72.23111,5149.657,105.71144,11036.333,25918.291,63937,21,66218,22072.666,37551.266,65431,21,64608,32304.0,44735.816,63937,671,0,0,92,72,60.406536,45.3049,0,195,42.625,75.57577,5711.6963,0,0,0,1,0,0,0,0,0,48.714287,51.75,44.666668,92,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51698,40,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,300000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,25000.0,25000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
59278,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,40,0,666666.7,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,2,12,0,0,351,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,21405204,28,19,5927,19891,561,0,211.67857,219.40848,2896,0,1046.8948,961.56635,1206.1553,2.1957278,465330.53,1188382.2,4962947,40,21400000,792785.3,1474704.4,4962947,705,16400000,911302.9,1427512.6,4475937,61,0,0,904,616,1.3080931,0.88763463,0,2896,537.875,745.68695,556049.06,0,0,0,1,0,0,0,0,0,549.31915,211.67857,1046.8948,904,28,5927,19,19891,29200,348,14,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,1419573,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,8190.491,6.339935,177446.62,497811.16,1409439,16,9829,4914.5,6678.6235,9637,192,1419514,283902.8,629208.0,1409439,16,0,0,72,132,2.1133115,4.226623,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,72,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,42178,3,4,26,11601,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,275665.03,165.9633,7029.6665,15035.198,37633,46,4297,2148.5,1242.3866,3027,1270,42132,14044.0,20532.324,37633,189,0,0,72,92,71.12713,94.836174,0,8760,1453.375,3113.9526,9696701.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,72,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
