Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Tipos de Ataques
70,26,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,230769.23,76923.08,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,38461.54,38461.54,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
9999,35,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,228571.42,57142.855,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,28571.428,28571.428,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
80,9679758,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.4794009,0.41323346,3226586.0,5586891.0,9677772,990,9679758,3226586.0,5586891.0,9677772,990,0,0.0,0.0,0,0,0,0,80,0,0.41323346,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,1986.0,0.0,1986,1986,9677772.0,0.0,9677772,9677772,DDoS
80,99988400,7,7,399,11595,399,0,57.0,150.80783,5792,0,1656.4286,2118.2273,119.95392,0.14001624,7691415.5,27700000.0,99900000,0,99900000,16600000.0,40800000.0,99900000,0,104228,17371.334,37171.824,92719,14,0,0,232,232,0.07000812,0.07000812,0,5792,799.6,1619.0034,2621172.0,0,0,0,0,1,0,0,0,1,856.7143,57.0,1656.4286,232,7,399,7,11595,251,235,1,32,988.0,0.0,988,988,99900000.0,0.0,99900000,99900000,DoS
22,11532047,19,31,2008,2745,640,0,105.68421,143.7672,976,0,88.548386,223.315,412.1558,4.335744,235347.89,611425.75,2190682,4,9859084,547726.9,897182.2,2264677,365,11500000,384397.88,748092.3,2190682,4,0,0,616,1000,1.6475827,2.6881611,0,976,93.196075,193.9303,37608.96,0,0,0,1,0,0,0,0,1,95.06,105.68421,88.548386,616,19,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
80,102110100,7,7,50,11607,20,0,7.142857,6.094494,5840,0,1658.1428,2137.297,114.16109,0.13710691,7854623.0,25100000.0,90800000,2,101000000,16800000.0,36500000.0,90800000,4,1324570,220761.67,540168.6,1323376,2,0,0,152,152,0.068553455,0.068553455,0,5840,777.5333,1638.5216,2684753.0,0,0,0,0,1,0,0,0,1,833.0714,7.142857,1658.1428,152,7,50,7,11607,256,229,5,20,2818.0,0.0,2818,2818,50400000.0,57100000.0,90800000,10000000,DDoS
21,9133726,9,15,113,188,27,0,12.555555,10.417666,34,0,12.533334,14.54975,32.95479,2.6276243,397118.53,1034066.8,3328452,3,6347659,793457.4,1471384.2,3373671,3,9133625,652401.8,1276805.0,3328452,18,0,0,296,488,0.9853591,1.6422652,0,34,12.04,12.882417,165.95667,0,0,0,1,0,0,0,0,1,12.541667,12.555555,12.533334,296,9,113,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
2099,26,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,307692.3,76923.08,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,38461.54,38461.54,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
80,98225709,6,6,324,11595,324,0,54.0,132.27245,5792,0,1932.5,2179.547,121.34298,0.12216761,8929610.0,29600000.0,98200000,1,98200000,19600000.0,43900000.0,98200000,1,4464,892.8,1804.5356,4119,48,0,0,200,200,0.061083805,0.061083805,0,5792,916.8461,1716.0165,2944712.8,0,0,0,0,1,0,0,0,1,993.25,54.0,1932.5,200,6,324,6,11595,251,235,1,32,5.0,0.0,5,5,98200000.0,0.0,98200000,98200000,DoS
21,9483718,9,15,113,188,26,0,12.555555,10.429659,34,0,12.533334,14.54975,31.738607,2.530653,412335.56,1070058.5,3284554,1,6273144,784143.0,1448151.6,3328313,3,9483571,677397.94,1320754.8,3284554,1,0,0,296,488,0.9489949,1.5816581,0,34,12.04,12.885651,166.04,0,0,0,1,0,0,0,0,1,12.541667,12.555555,12.533334,296,9,113,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
22,11330140,21,32,2008,2745,640,0,95.61905,140.04517,976,0,85.78125,220.24059,419.50055,4.6777887,217887.31,587887.75,2127630,3,9791768,489588.4,863857.56,2190519,315,11300000,365485.25,729305.75,2127630,3,0,0,680,1032,1.8534634,2.8243253,0,976,88.01852,189.59027,35944.473,0,0,0,1,0,0,0,0,1,89.679245,95.61905,85.78125,680,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
22,13127170,24,32,1992,2745,640,0,83.0,134.42178,976,0,85.78125,220.24059,360.8546,4.265961,238675.81,662335.4,2595948,3,11400000,496364.03,946150.4,2664806,346,13100000,423452.2,842056.0,2595948,3,0,0,776,1032,1.8282691,2.4376922,0,976,83.10526,185.47292,34400.203,0,0,0,1,0,0,0,0,1,84.58929,83.0,85.78125,776,24,1992,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
56738,13,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,615384.6,153846.16,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,76923.08,76923.08,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
21,9778453,9,15,100,188,20,0,11.111111,8.652231,34,0,12.533334,14.54975,29.45251,2.454376,425150.12,1105764.0,3500076,3,6484795,810599.4,1501784.1,3544548,232,9778388,698456.3,1365155.5,3500076,3,0,0,296,488,0.92039096,1.533985,0,34,11.52,12.436908,154.67667,0,0,0,1,0,0,0,0,1,12.0,11.111111,12.533334,296,9,100,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
21,8706273,9,15,108,188,23,0,12.0,9.656604,34,0,12.533334,14.54975,33.998474,2.756633,378533.6,983732.9,3048168,3,5616132,702016.5,1299937.5,2933284,217,8706184,621870.3,1214391.9,3048168,3,0,0,296,488,1.0337374,1.7228956,0,34,11.84,12.6776705,160.72333,0,0,0,1,0,0,0,0,1,12.333333,12.0,12.533334,296,9,108,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
8093,20,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,300000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,50000.0,50000.0,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
1072,56,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,107142.86,35714.285,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,17857.143,17857.143,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
53,44671,1,1,42,104,42,42,42.0,0.0,104,104,104.0,0.0,3268.3396,44.771774,44671.0,0.0,44671,44671,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,20,22.385887,22.385887,42,104,62.666668,35.795715,1281.3334,0,0,0,0,0,0,0,0,1,94.0,42.0,104.0,32,1,42,1,104,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.547,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,22727.273,22727.273,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,259,257,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
80,633433,5,5,1194,11595,398,0,238.8,217.99358,7240,0,2319.0,3331.6382,20189.98,15.786989,70381.445,102068.38,218054,4,449035,112258.75,120569.96,218054,4,633364,158341.0,212290.03,448977,85,0,0,168,168,7.8934946,7.8934946,0,7240,1162.6364,2385.253,5689431.5,0,0,0,1,0,0,0,0,1,1278.9,238.8,2319.0,168,5,1194,5,11595,29200,235,3,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,806745,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,14419.674,9.916392,115249.29,304427.62,805626,6,870,435.0,476.58997,772,98,806691,201672.75,402635.7,805626,6,0,0,72,112,3.7186472,6.1977453,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5953154,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6719127,1984384.6,3436315.5,5952300,68,5953154,2976577.0,4208308.0,5952300,854,0,0.0,0.0,0,0,0,0,104,40,0.50393456,0.16797818,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
2260,28,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,285714.28,71428.57,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,35714.285,35714.285,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
80,127155,3,6,26,11607,20,0,8.666667,10.263203,4380,0,1934.5,2177.345,91486.766,70.779755,15894.375,44511.723,126054,3,814,407.0,428.5067,710,104,127108,25421.6,56256.3,126054,3,0,0,72,132,23.593252,47.186504,0,4380,1163.3,1903.9626,3625073.8,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53885,41,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,292682.94,48780.49,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,24390.244,24390.244,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,5419209,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7381151,1806403.0,3128012.8,5418321,153,5419209,2709604.5,3830703.5,5418321,888,0,0.0,0.0,0,0,0,0,104,40,0.5535863,0.18452877,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
21,8721881,9,15,104,188,23,0,11.555555,9.193899,34,0,12.533334,14.54975,33.479015,2.7517,379212.22,986484.56,3192296,3,6075551,759443.9,1405019.5,3233217,221,8721764,622983.1,1217925.1,3192296,3,0,0,296,488,1.0318875,1.7198125,0,34,11.68,12.562245,157.81,0,0,0,1,0,0,0,0,1,12.166667,11.555555,12.533334,296,9,104,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
53,163290,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,673.64813,12.248147,163290.0,0.0,163290,163290,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,6.1240735,6.1240735,47,63,52.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,20,1,47,1,63,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,258,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,54263.566,11627.907,129.0,56.568542,169,89,258,258.0,0.0,258,258,0,0.0,0.0,0,0,1,0,64,20,7751.938,3875.969,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
1113,33,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,181818.19,60606.062,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,30303.031,30303.031,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
22,13385319,21,31,2008,2745,640,0,95.61905,140.04517,976,0,88.548386,223.315,355.0905,3.8848534,262457.25,700656.75,2462782,3,11000000,549945.06,966230.0,2508873,327,13400000,446173.84,872838.3,2462782,3,0,0,680,1000,1.5688831,2.3159702,0,976,89.679245,191.00763,36483.914,0,0,0,1,0,0,0,0,1,91.40385,95.61905,88.548386,680,21,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
10364,20,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,50000.0,50000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,946,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
301,52,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,153846.16,38461.54,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,19230.77,19230.77,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
80,5587362,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.1477041,0.7159014,1862454.0,3200612.5,5558165,108,5587362,2793681.0,3909570.8,5558165,29197,0,0.0,0.0,0,0,0,0,72,32,0.53692603,0.17897534,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5410992,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.739236,1803664.0,3123267.8,5410103,128,5410992,2705496.0,3824892.0,5410103,889,0,0.0,0.0,0,0,0,0,104,40,0.55442697,0.184809,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
2604,97,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,82474.23,20618.557,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,10309.278,10309.278,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
53,42046,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,3044.285,47.56695,42046.0,0.0,42046,42046,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,23.783476,23.783476,56,72,61.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,20,1,56,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,93,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.377,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,10752.688,10752.688,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
22,11442193,19,31,2008,2745,640,0,105.68421,143.7672,976,0,88.548386,223.315,415.3924,4.3697915,233514.14,606275.1,2088581,3,9313534,517418.56,845295.94,2101140,358,11400000,381402.9,741745.3,2088581,3,0,0,616,1000,1.6605208,2.709271,0,976,93.196075,193.9303,37608.96,0,0,0,1,0,0,0,0,1,95.06,105.68421,88.548386,616,19,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
80,5320718,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.75177824,1773572.6,3071148.0,5319829,133,5320718,2660359.0,3761058.5,5319829,889,0,0.0,0.0,0,0,0,0,104,40,0.56383365,0.18794456,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
6452,88,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,204545.45,34090.91,44.0,60.811184,87,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,20,40,11363.637,22727.273,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,1,6,2,12,389,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1972995,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,12.1642475,2.0273747,657665.0,1136495.6,1969976,10,1972995,657665.0,1136495.6,1969976,10,0,0.0,0.0,0,0,0,0,80,0,2.0273747,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
21,258,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,54263.566,11627.907,129.0,72.12489,180,78,258,258.0,0.0,258,258,0,0.0,0.0,0,0,1,0,64,20,7751.938,3875.969,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
